sentences,business_id,review_id,sentence_id,sentiment
"example was i wanted one of their sandwiches that comes with salami, capicolla,and ham.. being allergic to ham i requested to have turkey subbed out... i was then told ""sorry we can not do substitutions""... when i explained the reasoning one of the employee's said ""well we can not put ham on it, but we will have to charge you $2 for turkey""... to which of course was like well where's my discount for taking off the ham?",k-NEUIXaPnXtrzCo1MeO7g,eQx9JqlP8-fuBgRDNZmYpQ,3,
"now i can understand if i'm asking to add turkey on top of everything else, or if i asked for double meat... yes charge me extra... but for them to be so rude about this, i would much rather go a little farther to jersey mikes where they happily help me with no issues with my allergies.",k-NEUIXaPnXtrzCo1MeO7g,eQx9JqlP8-fuBgRDNZmYpQ,5,
oh btw.... do not approach if you have peanut allergies they are all over the restaurant for free appetizers,sDixNBvYsQJHPuDIMn3DRw,a7N89kRi2qWH-MjLzabgcg,5,
"for the legal team: everything is gluten free (except the bun), there is no trans fat, they use peanut oil for the fries, five guys may be addicting.",ssLkDDah5ci-tQPq3iPFUg,TPoyG0lAWvw4puKRsbpIEg,21,
the mock meat made with gluten was undercooked in some of the dishes and was like eating a chewy lump of raw dough.,6hpfRwGlOzbNv7k5eP9rsQ,lbSg15XgIdnL606NjGyMfg,3,
i ordered their spicy pork with rice and my friend ordered spicy beef soup and requested to have it without egg because she's slightly allergic.,gU9EIsUkriQzDM91Sv3CtA,ihU6XaI2r37HGruFPi-jvw,5,
"while the food there is really good (soups, salads, sandwiches, cookies, ice cream, and even some gluten free treats) and it is a great place to pop in while biking through fish creek park, the staff can be quite rude.",GCRnrQtGOQ8ugofVbgrS-w,xOR71FoQ-w2qWEgzQd7lDA,0,
"mixed experience, large bread basket with three different breads, though i am gluten free so couldn't enjoy.",LGGi_kE63pPY4l1hha_ncA,4pGZmCYxBQA1pyWwK3w0pg,0,
"the gluten free pasta is corn pasta - ok but nothing special, tasted like what you can buy at any grocery store.",LGGi_kE63pPY4l1hha_ncA,4pGZmCYxBQA1pyWwK3w0pg,3,
it is also 100% gluten free which is perfect for me!,4dM_D4PDghk6GishGXJahg,DMWhXc62PJ7TOQYqR_FGcQ,1,
a completely gluten free restaurant.,4dM_D4PDghk6GishGXJahg,Vuxrt5F8eCrAPMKAFqb2dQ,1,
"little pricey, but that is to be expected, but for good, healthy, gluten free food i don't mind.",4dM_D4PDghk6GishGXJahg,Vuxrt5F8eCrAPMKAFqb2dQ,9,
i had the mechada and it was a nice toasty gluten free pocket with shredded beef and lettuce with a side of diced tomatoes.,4dM_D4PDghk6GishGXJahg,ZnMGIjt0Y9s8JYMjOTCgdQ,12,
"exquisite presentation, delicious flavors, and gluten free.",4dM_D4PDghk6GishGXJahg,n2dmRe0jRZ58OraNB50WWw,0,
"i thought gluten fee would be boring, but the caramelized pears, and the shrimp and avocado, and venezuelan dishes were amazing.",4dM_D4PDghk6GishGXJahg,n2dmRe0jRZ58OraNB50WWw,1,
gluten free heaven and taste wise you would never know.,4dM_D4PDghk6GishGXJahg,Plpd9pVrEM7Q6Ov3g-G78g,1,
this little restaurant is a hidden treasure and 100% gluten free; i can't believe it's taken me so long to try it out but i'll be back... probably tomorrow!,4dM_D4PDghk6GishGXJahg,aS0pM0wFYSG5UqkAwhM9Zg,2,
m and my husband have been here multiple times because of my allergies .,4dM_D4PDghk6GishGXJahg,ts2STS8kPnWBnkEDN_AROQ,0,
i also take my friends who don't have an allergy there .,4dM_D4PDghk6GishGXJahg,ts2STS8kPnWBnkEDN_AROQ,5,
i just really enjoy going into a restaurant where i can relax and know that i'm not going to get sick and my allergy is no problem here .,4dM_D4PDghk6GishGXJahg,ts2STS8kPnWBnkEDN_AROQ,7,
we were pleasantly surprised how yummy gluten free is.,4dM_D4PDghk6GishGXJahg,Ky07UWgYPai1TonpPieGWA,8,
great job really good pricing and great gluten free menu....gluten free should only be eaten in a place like this 100% great job marco,4dM_D4PDghk6GishGXJahg,LFwAhK2xC3F9HBSM1S4FjA,0,
everything gluten free & totally yummy.,4dM_D4PDghk6GishGXJahg,YmptkDiZtanc6S1dx10kow,4,
"food was good, especially for gluten free lol.",4dM_D4PDghk6GishGXJahg,16jOHCTD0z9vgxplpEm1zA,1,
don't need to be gluten free to enjoy the food here :),4dM_D4PDghk6GishGXJahg,16jOHCTD0z9vgxplpEm1zA,10,
there are gluten free options.,6x4BDO6DrX9QXecdPCpVwA,U_pc8dJGrhhG2alp6cFFCg,5,
i discovered more great news last night... almost all of their beers on tap are gluten-free with the addition of that special enzyme that removes gluten to a level that is good for some celiac people and most gluten intolerant people.,51-j6MOP2NvVQo6y1bYuxQ,GQzEW0ZYVwUzMn2LfNSinA,1,
i made the mistake of forgetting to ask if they use soybean cooking oil because my son is allergic until after i paid.,zPBccKsIHYtLUGFNYIi8Uw,68MxdmBkn-u4uMqdPgds3Q,1,
"because my son is allergic.."" and this is the exact response i got from this rude old girl without any eye contact to me. """,zPBccKsIHYtLUGFNYIi8Uw,68MxdmBkn-u4uMqdPgds3Q,5,
the also have a small but tasty selection of fresh made gluten-free cookies.,DiZPJEv35VOjdtJgU9gJTQ,fy_drlfBYoiJqtaCaqjgxQ,2,
"because we had family members who were gluten intolerant, we asked tiffany's if they could make a small cake on the side that was gluten free- which they did and we were told it was also delicious.",COwQboVPV9lU1QSdljUP3Q,ytOPDkbki36Qwb3qOdSNCg,5,
the waiter was amazing in helping me with my food allergies and made some suggestions.,cVdBHFoDjJZX9JOh-1GWHw,t_zLIAqQ6pC6I0c8BmNwsg,1,
including:  - potato and cheddar perogies which is vegetarian - cabbage rolls being rice and beef which is gluten free - blueberry perogy with sweet sauce which is vegetarian - homemade vegetable borscht which is vegetarian and gluten free  as you can see this restaurant is very accommodating to allergies when eating and is a great place to eat.,6o7MRTur-y2Hf1NS7Sw09Q,YBZ8HognLz67kc_lTQB5iA,7,
"always hire nice, polite kids, never a problem with my daughter's gluten allergy.",fsTyQVRjkR7tPGI_FzfCKA,Y3ORWdFXXMiIpHOXMji4QQ,2,
"i picked up pizza for my family, but with celiac disease, i can not eat gluten.",ia1Q47ANt6OZDMpQPzkqJQ,sm6ATEOvelNYft3eQAYJWg,0,
"some pizza hut locations have gluten-free pizza (none nearby), so i asked the manager if this location could please have gluten free.",ia1Q47ANt6OZDMpQPzkqJQ,sm6ATEOvelNYft3eQAYJWg,1,
"he has never felt the excruciating pain of gluten on a gluten intolerant system and i have never been so insulted by customer ""service.""",ia1Q47ANt6OZDMpQPzkqJQ,sm6ATEOvelNYft3eQAYJWg,3,
"specifically knowledgeable in baking allergy-free foods, hunterhorn is a true gem that can be found inside of hunterhorn plaza.",tvC46X989mIcpY-oj2YXqA,WXMMqiCS2-fbbS7o817Gxw,3,
"for snacks, nothing gluten free, but everything looked quite tempting.",4w-q_Wc77JzQZSIehKFTzA,TCfRaQnF6l-VoXWhGHJ_2Q,6,
"since everything gets rung up at the end, there is no real system keeping track of what was ordered (including any modifications and allergies), making it easy to mess things up.",XqNDr54eLDLRfZwo4l4dVA,VagYxi6CVmv5rmxiOItvnw,4,
if i had any real allergies (like a nut or dairy allergy) i would not trust this place to handle it.,XqNDr54eLDLRfZwo4l4dVA,VagYxi6CVmv5rmxiOItvnw,8,
"not a place to go if you are allergic to peanuts, they uses peanut oil for their fries as well as they have peanuts out for people to enjoy freely.",vg4ynLZ0yJ89pT4s_CEMzQ,564gSOU8x3r8Y_xrxx246w,2,
they also have a gluten-free dough if you want to avoid the comatose-induced feeling after having eaten breads and pastas.,YyFfIFnTQaqexmvcS3kwLw,Q6JY8Pxh_t1Uia6uw62Z1Q,2,
"she passed me over to the manager who was really mad that he had to come to the phone and explained to him that the person is allergic to tomatoes and that we'd appreciate it if they could send us a new one...he said rudely ""no just scrape the fu@$ng tomato off.",YyFfIFnTQaqexmvcS3kwLw,c3JK3MXcIFuKKzoM4nyB5A,6,
i told him that she's allergic and that there is still tomato all over even if we scrape it off.,YyFfIFnTQaqexmvcS3kwLw,c3JK3MXcIFuKKzoM4nyB5A,7,
"they have gluten free pizza crust, just ask 2.",vUqIE5La92aMJrY8kGgwsw,UsPmB3V8eMqZLwcx8NFibA,7,
they also offer gluten-free dough and whole wheat dough.,vUqIE5La92aMJrY8kGgwsw,ppKfTlSCwELlrVHBSACsKw,9,
i love the vegan veggie burgers with gluten free buns and the kale quinoa and lime bowl!,XlOtdDY_7VNieWYyMyic7Q,PzHLt0Wml1gl5RF2neKaqg,1,
"bombay behl is very allergy friendly, so i was able to order some of my favourite dishes.",eJWTlUL96op0xa8dVPIGzw,biwEEh4M4Kwqdl_rr3aCeA,5,
the food i got was also available gluten free.,eJWTlUL96op0xa8dVPIGzw,biwEEh4M4Kwqdl_rr3aCeA,6,
"i came here on the hunt for cold brew coffee cans (they were out), and was thrilled about their selection of gluten free beers and ciders.",-i9CozOnsWOl5eLj66602Q,jmPuTU8OL93mOytFOT4zUw,0,
i was impressed with their selection in the cooler and on the floor and the fact they said they can make any item on the menu gluten free.,-i9CozOnsWOl5eLj66602Q,jmPuTU8OL93mOytFOT4zUw,1,
"rita's has a great selection of gluten-free italian ice flavors, which are clearly outlined on its allergen list.",ypSDELi0xMgoChahZkB3NA,7yhPIgPUjN1y5bzaglDOog,0,
the restaurant is also able to accommodate allergies if they are mentioned when you make a reservation.,bhpsxX-g9yWx4XsSFsWnKA,j3NAjWxcIgUnnrviXqoWBQ,5,
i go there often since i have to eat gluten free.,mA3kz245czbdqAyJMg9BsQ,cP6gE-MaBbuSyhbmoWn8Rg,1,
they offer a large selection of gluten free and regular items.,mA3kz245czbdqAyJMg9BsQ,cP6gE-MaBbuSyhbmoWn8Rg,2,
"i'm sensitive to gluten and try to stay away but as soon as i got off the tram into the terminal d, i was done for.",q7f_lCOKf40idrVSzmoYug,Nj0eCU0qd2vuzXRx7MFQmQ,1,
"my friend, who is allergic to mangoes, requested to have a mango-free dish but he was still served the mango salad because the server was not paying attention.",B9sv4GOxJrz19r8tcV2H4Q,jS0iaM8Iwdo_1OcOzR91Jg,3,
all 3 employees drilled me so hard on my diet needs and what allergies i may or may not have i got pissed off.i never mentioned having any allergies.,TB69f0MP85WNCGYNtn7bOQ,b3hR-tx0kASypLONH3gtrg,1,
"i am a gluten free vegetarian, so finding a restaurant that i can eat at can be a challenge.",hM9g6_VR8sdzfvcWNsnUaQ,j_BeHirZSaLiAkmIwTnFPg,2,
staff starting to clean the tables around us using cleaner which i am really allergic to the smell.....  tvs though plenty were small and not high definition.. but at least i can watch the game no matter where i sit.,b8-a8u5VOAefOP6MMmGF0g,9fmiOgn8TBAW-bFJx525OA,5,
could work on their gluten free options but i like that they have a separate section!,rdQojhbnoe6lX4hCyZ1hyA,SQfILOb8yURTcl9HdJYuyA,2,
they treated my fish allergy with care which was well appreciated.,t1bYPK5ccZgYzqsrGqe3Vw,heJslmVXY1pywTzQylka9w,2,
point appréciable : dans la carte sont précisé les plats avec soit lactose soit gluten.,CodoVn98WzIP2_NC18NuCw,jlnezGRPWzck8_7HL59P9w,10,
"whatever it is, i was still willing to pay a premium for only going to one store for my gluten free and natural food items that loblaws doesn't offer.",Nj-FEhaIn4-VUYYyQ1aOfA,Jc9U_dzI0qCpUT-Q9CdPCA,11,
"great selection of dry foods, local, specialty, ethnic, vegan and gluten free.",Nj-FEhaIn4-VUYYyQ1aOfA,XypfmoxWfh4PWN9RH2SeqA,3,
"in fact i adore this store, they have such a large selection or natural, gluten free, vegetarian, organic items.",Nj-FEhaIn4-VUYYyQ1aOfA,wsCjQyUnIe1Scd98YzpR0g,3,
for example there was maybe 15 boxes of kids gluten free cereal.,Nj-FEhaIn4-VUYYyQ1aOfA,wsCjQyUnIe1Scd98YzpR0g,10,
i like that their granola is gluten free too!,jWxM8FeoW2f4w5mD-z_8kw,UyTQKnOhjXBbU-USSVPS0w,3,
"me likes that: - the produce is fresh - delivery is reliable and prompt - support is friendly and quick to respond - you get to customize your own weekly bag if you find there's something you don't like in it (or never want to receive again for whatever reason/allergies) - the delivery is made in a cooler bag with an ice pack inside, lovely for warm days  me no likes that: - the vegetables are so fresh they're positively unripened.",BjoU3Mf7nc_A-H3NS8EXbQ,miKRQbIktgt5IstgXL4PvQ,1,
they always change their gloves and use a new spatula for my gluten free pizza!,9h1yt59R6N_dpWSCA1FDDA,DdQzqAYNkkF1UyTiY2VL6g,1,
there is an impressive range of extensive gluten free items including schar bread and there are many deals to be found.,SrTFTykMa0oMUWbJxXGcQw,kN0u9JFFpdis-Yu9RUgUMA,1,
"she then sent me home with the dx of ""allergies"" and ""no sign of infection"" she was nice enough to give me a referral to a real doctor though.",2qITBvSPsrXJPutDevpNOQ,PFoSpk1eZlhSS6tRmBEZ2g,4,
i am very very allergic to beef.,2pcrNqDnsFd6UCelOriVlw,yTC_jUc3AyqZUsLaov7h_A,6,
gluten free review...  we very rarely order pizza.,k34J0L6xAnknbv40WGvpcg,Oe6QrxtezvaDL5G0kOQx-Q,0,
i am a very sensitive celiac and thought i would give the new udi's certified gluten free pizza a try.,k34J0L6xAnknbv40WGvpcg,Oe6QrxtezvaDL5G0kOQx-Q,1,
they seemed extremely confused by my allergies (simply asked for nothing to have sesame on it).,nol16kQqVaKrxBOiJJyPrw,6m1f2d4fXeM36j08tMDwdA,4,
wish they had more gluten free options.,SsJAn_JvZC4cbAg_eHUGpw,nItudzIEB--Vs-SOAtv09A,0,
the great beer (and gluten free beer) selection gives it another star.,0P9PCKJBC3TY9Ifcw4Y7Mw,lEhKq4iKnTkLh8ZA8diFFQ,4,
my dd has been allergic to milk since she was 6 months old.,vL9rvPWFWd7FsdJL330b7Q,Y3sO5viyNAhf0uNs9dpNFQ,0,
two orders for people with food allergies - messed up.,3X-jhrbCSMv5hfUS02xdHA,L0jbWhkSqyoCdcq10GjyGg,5,
sad witches are great and have a good selection of gluten free products.,PnoXdSKC84sZcB1JvI6HAw,Mhs-OyNdDtBi9K5fa9OOAg,2,
"it's a shame too, because their gluten free pizza was pretty good.",sbm0jmhWui8YrvFgxnJ4kQ,RErX9wAgzLrNtGUQflbtmQ,12,
"bad service,good food,no gluten free menu.",U50YoWOEmagNix2sbD-yMg,uY98npBU0P_d_SdU16ma7w,0,
this smoothie is the only one that is both gluten and lactose free on their menu and i was happy that i ordered it.,xbmxzInleHymSlaERwhMng,ofZbgH1yAMhGAhThLJwkUg,3,
it probably helps that they're really good about their vegan and gluten-free options (and not just tofu scrambles!).,8R7l4_QO1JVBDNJLUaRDWw,jQUbGVArHQ6tMda4hsu_Hg,3,
"one of our group of 4 asked about gluten-free options, a question that was met with genuine puzzlement.",g66wj1KADcE9AetNMo1hSA,n1AwxOSuz5fwa0yFcfQvzg,7,
what i love is that they are a peanut/ nut free facility which is perfect for people like myself who have severe allergies.,xoMxfLC9x3y5mOdqLGOMtw,c2YMDbX6upa_Yi59p_AYtg,3,
the lettuce wraps were a good gluten free option.,0ZVtPnEq69epPqao-RwWug,_pYjzibhg8JigH4x3vEaFQ,2,
i found out a lot of their rolls have shrimp and i am allergic.,Rs8Wi4OEjeOX7LVlzsXDOA,NmCH5ss9BXwrVdTZz8jvlQ,7,
i told the waiter that i was allergic and she said no problem we will custom make it and they were even courteous enough to replace it with crab meat.,Rs8Wi4OEjeOX7LVlzsXDOA,NmCH5ss9BXwrVdTZz8jvlQ,8,
great gluten free options..,MGY1f5dxhRiCFSFJwNlf9g,i4aZik4fPjFCSqifvl6eJw,3,
"other vendors sell freshly baked cookies, scones, savory breads, gluten-free goodies, and vegan-goodies.",rlaK0V2AoyCjJgbdf2yQFQ,ibfK69U-_WFiAGBkUioXCw,15,
gluten free brownie wasn't bad.,dtpFxDbBTBl90NyttDqoMg,N_sNqcLL1BV4VlxucKFc2g,1,
"lots of great gluten-free options for your liking, all homemade.",PvAARwsGKb9BcytkxtNqJQ,rFClVot7idG6udkuIa4UZA,0,
"gluten free, dairy free (vegan), no refined sugar, nut free, etc.,",PvAARwsGKb9BcytkxtNqJQ,WBDh6skNSKfeiDtdPa1t2A,1,
i was excited to have another gluten-free and vegan option near me but i was mistaken.,PvAARwsGKb9BcytkxtNqJQ,-RVcjEVm5J3XBV1PFvYRdQ,5,
my family is gluten and sugar free.,PvAARwsGKb9BcytkxtNqJQ,20Jht9ofUajJz_KsE1y2Nw,1,
"i'm that annoying customer with food allergies and restrictions, but peter was so patient and helpful!!!",dpe7iL_qDhp-Y-xNGJTSyg,sAQ6tkUwqiZXS-e6uQ7yjw,0,
only serves cookies that are gluten free from another bakery ... bummer.,7e1rkqyJpXNAQfcFsOQRYw,N3DcINB0nypN-33lUZg3Dw,3,
"as someone allergic to gluten, the gluten free options were very convenient for me to enjoy a nice juicy burger (got the signature burger).",nYg54aDTwBvO022bqZgjRw,EzU-OIkyS9Z8dHJC8xYOwg,1,
the staff - aaron and tom - were super helpful with my allergies (gluten intolerant).,7sTYnCrftf2IG0-4x3CDeA,b86d3mYygxJDq56t_Gw7_Q,5,
"the store also carries olive oils, vinegar, jams, specialty crackers (including gluten-free), and olives.",m3v4844_YmhT6dDcbxAWoA,W5TaOVt3-C2DPJFev7duRA,4,
"healthy, guilt free, gluten free, delicious leak sauce buckwheat crepe.",jIB2ynWOgy08ofjR_lZPBQ,FFimw2CPVrJ7h-ng7cwKoQ,0,
"pastries all seem to be focused on being gluten free, and perhaps not surprisingly, taste like crap.",K6Sz97iDUXYW6GkpIhjbSg,ADcB7ulrSa6ojkEiKGlamw,1,
"i saw that gluten-free was available, and typically this means it might be safe.",R_vxWn7iZNGZWP4FK8uJFw,qmgaeLG0V-EM5B05hca9cg,1,
"to learn that there is absolutely no gluten in any ingredients and the entire facility hasn't seen any gluten at all, let me order with confidence for my wife who lives with celiac disease.",R_vxWn7iZNGZWP4FK8uJFw,qmgaeLG0V-EM5B05hca9cg,2,
gluten free and dairy free finally found a place that has pizza i can eat.,R_vxWn7iZNGZWP4FK8uJFw,1yqBaxJE6BHrTco_JKoPig,1,
gluten free crust was surprisingly tasty.,R_vxWn7iZNGZWP4FK8uJFw,-KFKcE8UbnIp-nk0KqiIhQ,3,
i wanted to try out this place because it only serves gluten-free pizza.,R_vxWn7iZNGZWP4FK8uJFw,Mh9xcB6KOdtM2MS2XGtRFA,0,
i was grabbing some gluten free food for a friend that celiac and i know that cross-contamination is always a concern.,R_vxWn7iZNGZWP4FK8uJFw,Mh9xcB6KOdtM2MS2XGtRFA,1,
it did not taste like a gluten free pizza at all.,R_vxWn7iZNGZWP4FK8uJFw,Mh9xcB6KOdtM2MS2XGtRFA,9,
my daughter and i are celiac and this is our favourite gf pizza.,R_vxWn7iZNGZWP4FK8uJFw,_NGR-TldXdy7cca31A1GEQ,1,
"they have a good selection of flours, including gluten free, spices and herbs, coffee, tea, nut butters and more.",U5bEw5A9ncFxSm05MawjQw,b8LSLWd1FXdFQ33ynY9nYw,2,
for gluten free people they have a good selection of other grocery items for cheaper prices than the big carrot.,U5bEw5A9ncFxSm05MawjQw,b8LSLWd1FXdFQ33ynY9nYw,3,
"this place got everything that you are looking for baking, cooking, and they even have a gluten free section!",pi4HuwUm-GRCnnoMBP0zmw,w2mFQ4qWlbfTe41pXE7Lsw,1,
"however, i have some food allergies and was concerned about what ingredients the desserts contained.",uj9hDVeJE0r8DPJZwFulyw,KvfGr9xKXf8kguMakzlE2A,1,
"i quickly found that dq has a nutritional fact list with the typical things like calories and fat but also an allergen column that show if their treats contain eggs, fish, milk, peanuts, shellfish, soy, tree nuts, or wheat.",uj9hDVeJE0r8DPJZwFulyw,KvfGr9xKXf8kguMakzlE2A,2,
this was great especially considering one of our group needed gluten free.,JG1J5JP7HIRWhjZKebOtYw,_tuGlJ7pL2JHX3pfR1D38Q,4,
"i didn't eat, i did notice they do say on their menu what is gluten free, but it's like 2 salads, so don't get here as a celiac planning to have a good meal.",tJtZDkGgbopgA_hdMdwT8Q,EnIJKNtmAumZZL8v6YH-Bw,8,
